,82.94.mp4,85.52.mp4,85.97.mp4,86.14.mp4,86.40.mp4,87.08.mp4,88.12.mp4,88.26.mp4,93.90.mp4,steps
72,168.1162644,135.3780252,104.1910788,163.7484504,124.4168845,169.6122246,133.2738596,151.5065692,87.11111365,
73,157.3030421,157.4987171,103.90592,164.7441489,124.8893013,167.8571301,55.93618905,155.5764187,159.3980612,
74,40.66955587,94.20740624,169.6830298,153.8451227,113.2313559,157.7076036,140.9461978,126.2406279,150.718733,
75,172.9231439,64.54089293,95.64430413,139.840079,69.91506608,145.2442754,153.0718007,93.36167737,165.5727499,
76,164.1384047,61.98750229,101.5316724,96.19400652,54.37644598,116.6836628,153.0718007,63.82623772,160.1758107,
77,179.8867262,177.1828773,133.6417675,77.83422261,132.4803429,145.6147744,171.8420762,47.56585686,170.7570092,
78,139.8415351,77.94537253,150.3874125,65.34851471,76.28188587,103.2268431,141.5983094,91.5222594,165.2612557,
79,150.2612006,133.1133183,151.5474969,80.22775737,81.14335257,104.6720946,118.1501984,64.4634935,133.172398,
80,127.7762734,140.4394217,165.8097503,91.67023423,110.4433203,120.2203848,147.1529247,56.82419886,145.2397802,
81,144.6827694,157.4308393,173.665315,116.2443958,124.8953708,138.8359014,160.9819311,89.85587258,143.949345,
82,157.7837989,160.6863267,164.2112833,133.2137859,159.5545889,165.2359029,134.3312904,124.3189848,143.8497732,
83,166.8240223,167.5299833,155.2960289,148.6022852,171.7564425,175.0318107,171.484063,137.9056725,106.7724941,
84,171.7987903,20.82073074,145.9982332,148.1580917,165.9467239,176.4945199,171.5966243,152.3446626,90.38145318,
85,168.7189618,170.1452638,150.4519684,148.7999852,162.8763738,172.8127456,166.6538846,155.1461949,125.0969179,
86,167.7046058,164.3473708,148.2203238,158.2084643,144.830154,158.1096179,163.4916416,154.9269899,125.0969179,
87,167.1681553,157.487908,149.4860174,162.9872841,144.2791727,160.226078,171.5224973,153.1609556,158.1616971,
88,164.6453864,163.0611445,149.8304926,158.1531241,145.892044,155.9895299,173.6797112,154.0398892,147.021628,
