,82.94.mp4,85.52.mp4,85.97.mp4,86.14.mp4,86.40.mp4,87.08.mp4,88.12.mp4,88.26.mp4,93.90.mp4,steps
76,150.8200336,157.764211,2.127095921,8.30757079,1.061098503,19.90249167,163.2022144,90.95935605,35.05232201,
77,141.5622915,152.7141205,13.73612633,28.18989442,3.202072833,3.97208088,2.14282685,62.8840461,67.07553915,
78,122.4919966,140.6706503,56.01374941,9.228313242,131.172299,1.652073615,0.122542642,61.28104641,2.780480214,
79,121.4960985,113.7350711,45.86378481,8.265939089,135.6158797,2.562809906,18.21682588,55.58651073,4.036448056,
80,106.4461212,82.21480434,74.25873987,7.419183118,28.73473149,11.30119458,104.5404931,5.731666621,11.35243766,
81,86.2428462,69.09669085,35.65377481,29.3510214,51.59471598,1.400246687,35.39069955,9.843555393,7.60720892,
82,71.5170008,70.28426238,32.78980423,34.95723321,38.45477541,9.956670141,44.81403928,14.86932721,90.79955918,
83,37.51483592,55.14626778,23.45106688,20.14193653,6.467557614,15.67426761,47.48249387,23.57779351,69.32588309,
84,32.1297748,38.58042835,15.88098676,15.06475195,30.86603891,21.46935748,29.32415084,24.2921349,53.67275564,
85,24.45843394,28.4453734,15.02102213,16.80168542,25.340449,18.04491402,28.51649582,26.33034484,47.46631666,
86,24.62981529,27.60905067,15.09157988,18.74449818,17.65544627,1.452417526,27.55712189,25.91943894,47.46631666,
87,21.05249025,22.05891869,15.84696095,23.17977426,17.05188858,15.27186286,30.87676982,27.03948008,33.53627489,
88,21.42756962,19.06524397,18.32034815,14.53586887,17.50637846,8.994654683,28.53676034,27.71050444,12.89328462,
